id	audio	sample_rate	speaker	duration	tgt_text_without_diacritization	tgt_text
20729	wav/20729.wav	44100	SP1	8.46619047619048	مبدا مبدا مبدا ما تزحزحش على المبدا متاعو ما تزحزحش على المبدا متاعو	مَبْدَأْ مَبْدَأْ مَبْدَأْ مَا تْزَحْزَحِشْ عْلَى الْمَبْدَأْ مْتَاعُو مَا تْزَحْزَحِشْ عْلَى الْمَبْدَأْ مْتَاعُو
20121	wav/20121.wav	44100	SP1	9.85825396825397	نوام نوام نوام راهو نوام ما تعملش عليه بش يسهر راهو نوام ما تعملش عليه بش يسهر	نَوَّامْ نَوَّامْ نَوَّامْ رَاهُو نَوَّامْ مَا تْعَمِّلْشْ عْلِيهْ بِشْ يَسْهِرْ رَاهُو نَوَّامْ مَا تْعَمِّلْشْ عْلِيهْ بِشْ يَسْهِرْ
19585	wav/19585.wav	44100	SP1	7.57154195011338	يكن يكن يكن يكنلو محبة خاصة يكنلو محبة خاصة	يْكُنْ يْكُنْ يْكُنْ يْكُنّْلُو مْحَبَّة خَاصَّة يْكُنّْلُو مْحَبَّة خَاصَّة
424	wav/0424.wav	44100	SP1	10.8583446712018	تكتيك تكتيك تكتيك بدل التكتيك فماشي ما تمشي معاه بدل التكتيك فماشي ما تمشي معاه	تَكْتِيكْ تَكْتِيكْ تَكْتِيكْ بَدِّلْ التَّكْتِيكْ فَمَّاشِي مَا تِمْشِي مْعَاهْ بَدِّلْ التَّكْتِيكْ فَمَّاشِي مَا تِمْشِي مْعَاهْ
19621	wav/19621.wav	44100	SP1	9.39482993197279	ميحبش يعرف ميحبش يعرف ميحبش يعرف ما يحبش يعرف الحقيقة ما يحبش يعرف الحقيقة	مَيْحِبِّشْ يَعْرِفْ مَيْحِبِّشْ يَعْرِفْ مَيْحِبِّشْ يَعْرِفْ مَيْحِبِّشْ يَعْرِفْ لِحْقِيقَة مَيْحِبِّشْ يَعْرِفْ لِحْقِيقَة
19692	wav/19692.wav	44100	SP1	9.18160997732426	ميحبش يسمع ميحبش يسمع ميحبش يسمع ما يحبش يسمع الكلام ما يحبش يسمع الكلام	مَيْحِبِّشْ يَسْمَعْ مَيْحِبِّشْ يَسْمَعْ مَيْحِبِّشْ يَسْمَعْ مَيْحِبِّشْ يَسْمَعْ لِكْلاَمْ مَيْحِبِّشْ يَسْمَعْ لِكْلاَمْ
21571	wav/21571.wav	44100	SP1	9.7821768707483	ووه ووه ووه وه شبيه يحكي هكا هذا وه شبيه يحكي هكا هذا	وُهْ وُهْ وُهْ وُهْ شْبِيهْ يَحْكِي هَكَّا هَذَا وُهْ شْبِيهْ يَحْكِي هَكَّا هَذَا
19011	wav/19011.wav	44100	SP1	11.913514739229	وهمي وهمي وهمي المشروع الي يحكي عليه وهمي مفماش منو المشروع الي يحكي عليه وهمي مفماش منو	وَهْمِي وَهْمِي وَهْمِي الْمَشْرُوعْ إِلِّي يَحْكِي عْلِيهْ وَهْمِي مَفَمَّاشْ مِنُّو الْمَشْرُوعْ إِلِّي يَحْكِي عْلِيهْ وَهْمِي مَفَمَّاشْ مِنُّو
20020	wav/20020.wav	44100	SP1	9.18249433106576	لونقاج لونقاج لونقاج يحكي بلونقاج متاع فصايل يحكي بلونقاج متاع فصايل	لُونْقَاجْ لُونْقَاجْ لُونْقَاجْ يَحْكِي بْلُونْقَاجْ مْتَاعْ فْصَايِلْ يَحْكِي بْلُونْقَاجْ مْتَاعْ فْصَايِلْ
19099	wav/19099.wav	44100	SP1	10.0067120181406	مسيطر مسيطر مسيطر السوق مسيطرين عليه كبار التجار السوق مسيطرين عليه كبار التجار	مْسَيْطِرْ مْسَيْطِرْ مْسَيْطِرْ السُّوقْ مْسَيْطْرِينْ عْلِيهْ كْبَارْ التُّجَّارْ السُّوقْ مْسَيْطْرِينْ عْلِيهْ كْبَارْ التُّجَّارْ
19785	wav/19785.wav	44100	SP1	9.14253968253968	ميا ميا ميا ميات دينار ما تشدش جمعة ميات دينار ما تشدش جمعة	مْيَا مْيَا مْيَا مْيَاتْ دِينَارْ مَا تْشِدِّشْ جِمْعَة مْيَاتْ دِينَارْ مَا تْشِدِّشْ جِمْعَة
431	wav/0431.wav	44100	SP1	10.3200453514739	كركر كركر كركر ايجا كركر معايا الفرش ايجا كركر معايا الفرش	تْكَرْكِرْ تْكَرْكِرْ تْكَرْكِرْ دِيمَا يْكَرْكِرْ فِي الْخِدْمَة يَاخِي طَرْدُوهْ دِيمَا يْكَرْكِرْ فِي الْخِدْمَة يَاخِي طَرْدُوهْ
432	wav/0432.wav	44100	SP1	10.8462811791383	تكركير تكركير تكركير انتي عاد ما يقدك حد في التكركير انتي عاد ما يقدك حد في التكركير	تْكَرْكِيرْ تْكَرْكِيرْ تْكَرْكِيرْ إِنْتِي عَادْ مَا يْقِدِّكْ حَدْ فِي التّْكَرْكِيرْ إِنْتِي عَادْ مَا يْقِدِّكْ حَدْ فِي التّْكَرْكِيرْ
436	wav/0436.wav	44100	SP1	11.4714965986395	تكسر تكسر تكسر شاط الكورة في البلار ياخي كسرو شاط الكورة في البلار ياخي كسرو	تْكَسِّرْ تْكَسِّرْ تْكَسِّرْ شَاطْ الْكُورَة فِي الْبُّلَّارْ يَاخِي كَسّْرُو شَاطْ الْكُورَة فِي الْبُّلَّارْ يَاخِي كَسّْرُو
442	wav/0442.wav	44100	SP1	9.49845804988662	تكسير راس تكسير راس تكسير راس اخطانا من تكسير الراس اخطانا من تكسير الراس	تَكْسِيرْ رَاسْ تَكْسِيرْ رَاسْ تَكْسِيرْ رَاسْ أَخْطَانَا مِنْ تَكْسِيرْ الرَّاسْ أَخْطَانَا مِنْ تَكْسِيرْ الرَّاسْ
441	wav/0441.wav	44100	SP1	9.27748299319728	تكسير تكسير تكسير القعدة معاه تكسير كرايم القعدة معاه تكسير كرايم	تَكْسِيرْ تَكْسِيرْ تَكْسِيرْ الْقَعْدَة مْعَاهْ تَكْسِيرْ كْرَايِمْ الْقَعْدَة مْعَاهْ تَكْسِيرْ كْرَايِمْ
445	wav/0445.wav	44100	SP1	7.98897959183674	تكشف تكشف تكشف الحقيقة تكشفت الحقيقة تكشفت	تِكْشِفْ تِكْشِفْ تِكْشِفْ لِحْقِيقَة تْكِشْفِتْ لِحْقِيقَة تْكِشْفِتْ
446	wav/0446.wav	44100	SP1	14.7538548752834	تكشف على العباد لخرى تكشف على العباد لخرى تكشف على العباد لخرى تكشف ع العباد الاخرى تكشف ع العباد الاخرى	تْكَشِّفْ عْلَى لَعْبَادْ لُخْرَى تْكَشِّفْ عْلَى لَعْبَادْ لُخْرَى تْكَشِّفْ عْلَى لَعْبَادْ لُخْرَى تْكَشِّفْ عَلَى عْبَادْ لُخْرَى تْكَشِّفْ عَلَى عْبَادْ لُخْرَى
448	wav/0448.wav	44100	SP1	6.99768707482993	تكعبيرة تكعبيرة تكعبيرة ملا تكعبيرة ملا تكعبيرة	تْكَعْبِيرَة تْكَعْبِيرَة تْكَعْبِيرَة مَلَّا تْكَعْبِيرَة مَلَّا تْكَعْبِيرَة
381	wav/0381.wav	44100	SP1	9.36072562358277	تقمع تقمع تقمع الشعب تقمع وقت الديكتاتورية الشعب تقمع وقت الديكتاتورية	تِقْمَعْ تِقْمَعْ تِقْمَعْ الشَّعْبْ تِقْمَعْ وَقْتْ الدِّيكْتَاتُورِيَّة الشَّعْبْ تِقْمَعْ وَقْتْ الدِّيكْتَاتُورِيَّة
421	wav/0421.wav	44100	SP1	8.95770975056689	تكتلو تكتلو تكتلو تكتلو عليه شافوه وحدو تكتلو عليه شافوه وحدو	تْكَتّْلُو تْكَتّْلُو تْكَتّْلُو تْكَتّْلُو عْلِيهْ شَافُوهْ وَحْدُو تْكَتّْلُو عْلِيهْ شَافُوهْ وَحْدُو
580	wav/0580.wav	44100	SP1	7.72072562358277	تمرد تمرد تمرد الشعب تمرد عل الحاكم الشعب تمرد عل الحاكم	تْمَرِّدْ تْمَرِّدْ تْمَرِّدْ الشَّعْبْ تْمَرِّدْ عْلَ الْحَاكِمْ الشَّعْبْ تْمَرِّدْ عْلَ الْحَاكِمْ
18959	wav/18959.wav	44100	SP1	13.2979591836735	ولي العهد ولي العهد ولي العهد ولي العهد السعودي شد بلاصة بوه في الحكم ولي العهد السعودي شد بلاصة بوه في الحكم	َوَلِيْ الْعَهْدْ وَلِيْ الْعَهْدْ وَلِيْ الْعَهْدْ وَلِيْ الْعَهْدْ السَّعُوْدِي شَدْ بْلاَصْة بُوهْ فِي الْحُكْمْ وَلِيْ الْعَهْدْ السَّعُوْدِي شَدْ بْلاَصْة بُوهْ فِي الْحُكْمْ
627	wav/0627.wav	44100	SP1	7.81090702947846	تمييز تمييز تمييز لا للتمييز العنصري لا للتمييز العنصري	تَمْيِيزْ تَمْيِيزْ تَمْيِيزْ لَا لِتَّمْيِيزْ الْعُنْصُرِي لَا لِتَّمْيِيزْ الْعُنْصُرِي
644	wav/0644.wav	44100	SP1	8.08639455782313	تنبري تنبري تنبري شريت تنبري م البوسطة شريت تنبري م البوسطة	تِنْبْرِي تِنْبْرِي تِنْبْرِي شْرِيتْ تِنْبْرِي مِ الْبُوسْطَة شْرِيتْ تِنْبْرِي مِ الْبُوسْطَة
18548	wav/18548.wav	44100	SP1	8.35256235827664	مفلس مفلس مفلس ليامات مفلس عل لخر ليامات مفلس عل لخر	مْفَلِّسْ مْفَلِّسْ مْفَلِّسْ لَيَّامَاتْ مْفَلِّسْ عَلْ لِخِّرْ لَيَّامَاتْ مْفَلِّسْ عَلْ لِخِّرْ
18841	wav/18841.wav	44100	SP1	12.3057823129252	مقارنة مقارنة مقارنة عملنا مقارنة ما بين ميزانية السنة و عمناول عملنا مقارنة ما بين ميزانية السنة و عمناول	مُقَارْنَة مُقَارْنَة مُقَارْنَة عْمَلْنَا مُقَارْنَة مَا بِينْ مِيزَانِيَّة السّّْنَة وْ عَمْنَاوِلْ عْمَلْنَا مُقَارْنَة مَا بِينْ مِيزَانِيَّة السّّْنَة وْ عَمْنَاوِلْ
18641	wav/18641.wav	44100	SP1	8.10238095238095	وليد وليد وليد عندو وليد و زوز بنات عندو وليد و زوز بنات	وْلَيِّدْ وْلَيِّدْ وْلَيِّدْ عَنْدُو وْلَيِّدْ وْ زُوزْ بْنَاتْ عَنْدُو وْلَيِّدْ وْ زُوزْ بْنَاتْ
341	wav/0341.wav	44100	SP1	9.70775510204082	قدم قدم قدم ثبت روحك بش تقدم و الا بش توخر ثبت روحك بش تقدم و الا بش توخر	تْقَدِّمْ تْقَدِّمْ تْقَدِّمْ ثَبِّتْ رُوحِكْ بِشْ تْقَدِّمْ وَ لَّا بِشْ تْوَخِّرْ ثَبِّتْ رُوحِكْ بِشْ تْقَدِّمْ وَ لَّا بِشْ تْوَخِّرْ
765	wav/0765.wav	44100	SP1	6.93521541950113	توا توا توا توا و الا بعد  توا و الا بعد	تَوَّا تَوَّا تَوَّا تَوَّا وَ إِلَّا بَعْدْ تَوَّا وَ إِلَّا بَعْدْ
305	wav/0305.wav	44100	SP1	7.05755102040816	تفلق تفلق تفلق يتفلق و الا يروح يتفلق و الا يروح	تِفْلَقْ تِفْلَقْ تِفْلَقْ يِتْفْلَقْ وَ لَّا يْرُوحْ يِتْفْلَقْ وَ لَّا يْرُوحْ
20305	wav/20305.wav	44100	SP1	9.94655328798186	ورقة ناقصة ورقة ناقصة ورقة ناقصة الدوسي فيه ورقة ناقصة الدوسي فيه ورقة ناقصة	وَرْقَة نَاقْصَة وَرْقَة نَاقْصَة وَرْقَة نَاقْصَة الدُّوسِي فِيهْ وَرْقَة نَاقْصَة الدُّوسِي فِيهْ وَرْقَة نَاقْصَة
18582	wav/18582.wav	44100	SP1	11.1003174603175	مومن مومن مومن الانسان المومن عمرو ما يشكك في قدرة ربي الانسان المومن عمرو ما يشكك في قدرة ربي	مُؤْمِنْ مُؤْمِنْ مُؤْمِنْ الْإِنْسَانْ الْمُؤْمِنْ عُمْرُو مَا يْشَكِّكْ فِي قُدْرِة رَبِّي الْإِنْسَانْ الْمُؤْمِنْ عُمْرُو مَا يْشَكِّكْ فِي قُدْرِة رَبِّي
62	wav/0062.wav	44100	SP1	4.54866213151928	تحية قدم التحية قدم التحية	تَحِيَّة قَدِّمْ التَّحِيَّة قَدِّمْ التَّحِيَّة
18706	wav/18706.wav	44100	SP1	14.1316780045351	مترشح مترشح مترشح المترشح للانتخابات الرياسية قدم البرنامج الانتخابي متاعو المترشح للانتخابات الرياسية قدم البرنامج الانتخابي متاعو	مِتْرَشَّحْ مِتْرَشَّحْ مِتْرَشَّحْ الْمِتْرَشَّحْ لِلْإِنْتِخَابَاتْ الرِّئَاسِيَّة قَدِّمْ الْبَرْنَامِجْ الْإِنْتِخَابِي مْتَاعُو الْمِتْرَشَّحْ لِلْإِنْتِخَابَاتْ الرِّئَاسِيَّة قَدِّمْ الْبَرْنَامِجْ الْإِنْتِخَابِي مْتَاعُو
18168	wav/18168.wav	44100	SP1	16.8626077097506	تضرب تضرب تضرب ولاد الحومة يلعبو بحذا دارهم ياخي فما واحد منهم تضرب بحجرة على راسو  ولاد الحومة يلعبو بحذا دارهم ياخي فما واحد منهم تضرب بحجرة على راسو	تِضْرَبْ تِضْرَبْ تِضْرَبْ وْلَادْ الْحُومَة يَلَعْبُو بَحْذَا دَارْهُمْ يَاخِي فَمَّا وَاحِدْ مِنْهُمْ تِضْرَبْ بْحَجْرَة عْلَى رَاسُو وْلَادْ الْحُومَة يَلَعْبُو بَحْذَا دَارْهُمْ يَاخِي فَمَّا وَاحِدْ مِنْهُمْ تِضْرَبْ بْحَجْرَة عْلَى رَاسُو
425	wav/0425.wav	44100	SP1	12.1992517006803	تكتيكيا تكتيكيا تكتيكيا تكتيكيلا الاكيب متاععنا اقوى منهم تكتيكيلا الاكيب متاععنا اقوى منهم	تَكْتِيكِيَّا تَكْتِيكِيَّا تَكْتِيكِيَّا تَكْتِيكِيَّا الْإِكِيبْ مْتَاعْنَا أَقْوَى مِنْهُمْ تَكْتِيكِيَّا الْإِكِيبْ مْتَاعْنَا أَقْوَى مِنْهُمْ
646	wav/0646.wav	44100	SP1	8.68278911564626	تنبك تنبك تنبك جا في تنبكها و فسدها جا في تنبكها و فسدها	تُنْبُكْ تُنْبُكْ تُنْبُكْ جَا فِي تُنْبُكْهَا وْ فَسِّدْهَا جَا فِي تُنْبُكْهَا وْ فَسِّدْهَا
20095	wav/20095.wav	44100	SP1	10.2148752834467	مسكر بالبلج مسكر بالبلج مسكر بالبلج الباب البراني مسكر بالبلج الباب البراني مسكر بالبلج	مْسَكِّرْ بِالْبْلَجْ مْسَكِّرْ بِالْبْلَجْ مْسَكِّرْ بِالْبْلَجْ الْبَابْ الْبَرَّانِي مْسَكِّرْ بِالْبْلَجْ الْبَابْ الْبَرَّانِي مْسَكِّرْ بِالْبْلَجْ
434	wav/0434.wav	44100	SP1	10.1551247165533	تكريز تكريز تكريز ولات القعدة تكريز و نفخان ولات القعدة تكريز و نفخان	تَكْرِيزْ تَكْرِيزْ تَكْرِيزْ وَلَّاتْ الْقَعْدَة تَكْرِيزْ وْ نَفْخَانْ وَلَّاتْ الْقَعْدَة تَكْرِيزْ وْ نَفْخَانْ
21043	wav/21043.wav	44100	SP1	11.2303401360544	مجتمع مجتمع مجتمع المجتمع التونسي مجتمع متنوع المجتمع التونسي مجتمع متنوع	مُجْتَمَعْ مُجْتَمَعْ مُجْتَمَعْ الْمُجْتَمَعْ التُّونْسِي مُجْتَمَعْ مِتْنَوَّعْ الْمُجْتَمَعْ التُّونْسِي مُجْتَمَعْ مِتْنَوَّعْ
20674	wav/20674.wav	44100	SP1	8.2643537414966	كوكب كوكب كوكب الارض كوكب مزيان برشا الارض كوكب مزيان برشا	كَوْكِبْ كَوْكِبْ كَوْكِبْ الْأَرْضْ كَوْكِبْ مِزْيَانْ بَرْشَا الْأَرْضْ كَوْكِبْ مِزْيَانْ بَرْشَا
19673	wav/19673.wav	44100	SP1	9.55151927437642	ماخو موقف ماخو موقف ماخو موقف ماخو موقف من الحكومة ماخو موقف من الحكومة	مَاخُو مَوْقِفْ مَاخُو مَوْقِفْ مَاخُو مَوْقِفْ مَاخُو مَوْقِفْ مِنْ الْحُكُومَة مَاخُو مَوْقِفْ مِنْ الْحُكُومَة
14757	wav/14757.wav	44100	SP1	15.112947845805	اخبار اخبار اخبار البارح في الاخبار وراو الوزير كي عمل زيارة فجيية للمدينة  البارح في الاخبار وراو الوزير كي عمل زيارة فجيية للمدينة	أَخْبَارْ أَخْبَارْ أَخْبَارْ الْبَارَحْ فِي الْأَخْبَارْ وْرَّاوْ لُوْزِيرْ كِي عْمَلْ زِيَارَة فُجْئِيَّة لِلْمْدِينَة الْبَارَحْ فِي الْأَخْبَارْ وْرَّاوْ لُوْزِيرْ كِي عْمَلْ زِيَارَة فُجْئِيَّة لِلْمْدِينَة
20183	wav/20183.wav	44100	SP1	8.41215419501134	منوبة منوبة منوبة طبربة تابعة ولاية منوبة طبربة تابعة ولاية منوبة	مَنُّوبَة مَنُّوبَة مَنُّوبَة طْبُرْبَة تَابْعَة وِلَايِة مَنُّوبَة طْبُرْبَة تَابْعَة وِلَايِة مَنُّوبَة
20955	wav/20955.wav	44100	SP1	11.3168480725624	كاتب دولة كاتب دولة كاتب دولة كلف بمهمة كاتب الدولة لدى الوزير كلف بمهمة كاتب الدولة لدى الوزير	كَاتِبْ دَوْلَة كَاتِبْ دَوْلَة كَاتِبْ دَوْلَة كُلِّفْ بْمُهِمِّة كَاتِبْ دَوْلَة لَدَى الْوَزِيرْ كُلِّفْ بْمُهِمِّة كَاتِبْ دَوْلَة لَدَى الْوَزِيرْ
481	wav/0481.wav	44100	SP1	9.49927437641723	تكييف تكييف تكييف القاعة فيها تكييف مركزي القاعة فيها تكييف مركزي	تَكْيِيفْ تَكْيِيفْ تَكْيِيفْ الْقَاعَة فِيهَا تَكْيِيفْ مَرْكَزِي الْقَاعَة فِيهَا تَكْيِيفْ مَرْكَزِي
157	wav/0157.wav	44100	SP1	8.20818594104308	تعفن الجثة تعفن الجثة تعفن الجثة الجثة تعفنت الجثة تعفنت	تْعَفِّنْ الجُّثَّة تْعَفِّنْ الجُّثَّة تْعَفِّنْ الجُّثَّة الجُّثَّة تْعَفّْنِتْ الجُّثَّة تْعَفّْنِتْ
159	wav/0159.wav	44100	SP1	7.00469387755102	تعقد تعقد تعقد تعقد م البنات تعقد م البنات	تْعَقِّدْ تْعَقِّدْ تْعَقِّدْ تْعَقِّدْ مِ الْبْنَاتْ تْعَقِّدْ مِ الْبْنَاتْ
160	wav/0160.wav	44100	SP1	6.44628117913832	تعقرب تعقرب تعقرب تعقرب عليه تعقرب عليه	تْعَقْرِبْ تْعَقْرِبْ تْعَقْرِبْ تْعَقْرِبْ عْلِيهْ تْعَقْرِبْ عْلِيهْ
161	wav/0161.wav	44100	SP1	9.31367346938776	تعكس تعكس تعكس الاحتجاجات تعكس وضع البلاد الاحتجاجات تعكس وضع البلاد	تِعْكِسْ تِعْكِسْ تِعْكِسْ لِِحْتِجَاجَاتْ تِعْكِسْ وَضْعْ لِبْلَادْ لِِحْتِجَاجَاتْ تِعْكِسْ وَضْعْ لِبْلَادْ
163	wav/0163.wav	44100	SP1	6.86092970521542	تعلق تعلق تعلق تعلق بربي تعلق بربي	تْعَلَّقْ تْعَلَّقْ تْعَلَّقْ تْعَلَّقْ بْرَبِّي تْعَلَّقْ بْرَبِّي
166	wav/0166.wav	44100	SP1	8.05063492063492	تعليق تعليق تعليق شنوا تعليقك علي صار شنوا تعليقك علي صار	تَعْلِيقْ تَعْلِيقْ تَعْلِيقْ شْنُوَّا تَعْلِيقِكْ عَلِّي صَارْ شْنُوَّا تَعْلِيقِكْ عَلِّي صَارْ
750	wav/0750.wav	44100	SP1	8.54104308390023	تهلكة تهلكة تهلكة بش يهز روحو للتهلكة بش يهز روحو للتهلكة	تَهْلْكَة تَهْلْكَة تَهْلْكَة بِشْ يْهِزْ رُوحُو لِتَّهْلْكَة بِشْ يْهِزْ رُوحُو لِتَّهْلْكَة
18180	wav/18180.wav	44100	SP1	11.7383900226757	تظاهر تظاهر تظاهر العباد لمو رواحهم قدام بيرو الشغل و تظاهرو العباد لمو رواحهم قدام بيرو الشغل و تظاهرو	تْظَاهِرْ تْظَاهِرْ تْظَاهِرْ لِعْبَادْ لَمُّو رْوَاحْهُمْ قُدَّامْ بِيرُو الشُّغْلْ وْ تْظَاهْرُو لِعْبَادْ لَمُّو رْوَاحْهُمْ قُدَّامْ بِيرُو الشُّغْلْ وْ تْظَاهْرُو
14840	wav/14840.wav	44100	SP1	12.9045804988662	ادرانالين ادرانالين ادرانالين كي نبدا راكب عالموتور نحس في الادرينالين طلعتلي  كي نبدا راكب عالموتور نحس في الادرينالين طلعتلي	أَدْرَانَالِينْ أَدْرَانَالِينْ أَدْرَانَالِينْ كِي نَبْدَا رَاكِبْ عَلْمُوتُورْ نْحِسْ فِي الْأَدْرِينَالِينْ طَلْعِتْلِي كِي نَبْدَا رَاكِبْ عَلْمُوتُورْ نْحِسْ فِي الْأَدْرِينَالِينْ طَلْعِتْلِي
499	wav/0499.wav	44100	SP1	7.8769387755102	تلصص تلصص تلصص يتلصص من وراء الشباك يتلصص من وراء الشباك	تْلَصِّصْ تْلَصِّصْ تْلَصِّصْ يِتْلَصِّصْ مِنْ وْرَا الشُّبَّاكْ يِتْلَصِّصْ مِنْ وْرَا الشُّبَّاكْ
500	wav/0500.wav	44100	SP1	9.36408163265306	تلصق مع تلصق مع تلصق مع البارتي اذيا تلصق مع لخرى البارتي اذيا تلصق مع لخرى	تِلْصِقْ مْعَ تِلْصِقْ مْعَ تِلْصِقْ مْعَ الْْبَارْتِي هَذِي تِلْصِقْ مْعَ لُخْرَى الْْبَارْتِي هَذِي تِلْصِقْ مْعَ لُخْرَى
501	wav/0501.wav	44100	SP1	7.36446712018141	تلعثم تلعثم تلعثم تلعثم في الكلام تلعثم في الكلام	تْلَعْثِمْ تْلَعْثِمْ تْلَعْثِمْ تْلَعْثِمْ فِي الْكْلاَمْ تْلَعْثِمْ فِي الْكْلاَمْ
502	wav/0502.wav	44100	SP1	6.81680272108844	تلف تلف تلف السلعة تلفت السلعة تلفت	تْلِفْ تْلِفْ تْلِفْ السِّلْعَة تِلْفِتْ السِّلْعَة تِلْفِتْ
503	wav/0503.wav	44100	SP1	6.32916099773243	تلف تلف تلف تلفها تلفها	تَلِّفْ تَلِّفْ تَلِّفْ تَلِّفْهَا تَلِّفْهَا
505	wav/0505.wav	44100	SP1	7.11299319727891	تلفت تلفت تلفت تلفت على غرادة تلفت على غرادة	تْلَفِّتْ تْلَفِّتْ تْلَفِّتْ تْلَفِّتْ عْلَى غَرَّادَة تْلَفِّتْ عْلَى غَرَّادَة
509	wav/0509.wav	44100	SP1	9.79179138321996	تلفظ تلفظ تلفظ تلفظ بالفاظ منافية للاخلاق تلفظ بالفاظ منافية للاخلاق	تْلَفِّظْ تْلَفِّظْ تْلَفِّظْ تْلَفِّظْ بْأَلْفَاظْ مُنَافْيَة لِلْأَخْلَاقْ تْلَفِّظْ بْأَلْفَاظْ مُنَافْيَة لِلْأَخْلَاقْ
523	wav/0523.wav	44100	SP1	6.22206349206349	تلم تلم تلم تلم في الزبلة تلم في الزبلة	تْلَمْ تْلَمْ تْلَمْ تْلَمْ فِي الزِّبْلَة تْلَمْ فِي الزِّبْلَة
21368	wav/21368.wav	44100	SP1	7.26714285714286	ملة ملة ملة لا دين لا ملة لا دين لا ملة	مِلَّة مِلَّة مِلَّة لَا دِينْ لَا مِلَّة لَا دِينْ لَا مِلَّة
19229	wav/19229.wav	44100	SP1	9.5892970521542	يسر يسر يسر الاسلام دين يسر مش عسر الاسلام دين يسر مش عسر	يُسْرْ يُسْرْ يُسْرْ الْإِسْلَامْ دِينْ يُسْرْ مِشْ عُسْرْ الْإِسْلَامْ دِينْ يُسْرْ مِشْ عُسْرْ
15518	wav/15518.wav	44100	SP1	7.50362811791383	افوكا افوكا افوكا مشى بش يعمل افوكا مشى بش يعمل افوكا	أَفُوكَا أَفُوكَا أَفُوكَا مْشَى بَشْ يَعْمِلْ أَفُوكَا مْشَى بَشْ يَعْمِلْ أَفُوكَا
19931	wav/19931.wav	44100	SP1	8.19873015873016	وقيلا وقيلا وقيلا و قيلا اكا الحكاية طلعت صحيحة و قيلا اكا الحكاية طلعت صحيحة	وَقِيلَا وَقِيلَ وَقِيلَا وَقِيلَا أكَا الْحْكَايَة طَلَعِتْ صْحِيحَة وَقِيلَا أكَا الْحْكَايَة طَلَعِتْ صْحِيحَة
18912	wav/18912.wav	44100	SP1	9.74065759637188	نسخة نسخة نسخة عملت نسخة من بطاقة التعريف متاعي عملت نسخة من بطاقة التعريف متاعي	نُسْخَة نُسْخَة نُسْخَة عْمَلْتْ نُسْخَة مِنْ بِطَاقِة التَّعْرِيفْ مْتَاعِي عْمَلْتْ نُسْخَة مِنْ بِطَاقِة التَّعْرِيفْ مْتَاعِي
579	wav/0579.wav	44100	SP1	8.04580498866213	تمر تمر تمر جبت شويا تمر م الجنوب جبت شويا تمر م الجنوب	تْمَرْ تْمَرْ تْمَرْ جِبْتْ شْوَيَّا تْمَرْ مِ الْجَنُوبْ جِبْتْ شْوَيَّا تْمَرْ مِ الْجَنُوبْ
602	wav/0602.wav	44100	SP1	7.61909297052154	تمعش تمعش تمعش تمعش شويا منها  تمعش شويا منها	تْمَعِّشْ تْمَعِّشْ تْمَعِّشْ تْمَعِّشْ شْوَيَّا مِنْهَا  تْمَعِّشْ شْوَيَّا مِنْهَا
18219	wav/18219.wav	44100	SP1	11.8043310657596	خطف الدورة خطف الدورة خطف الدورة كان يمشي قدامي و بعد خطف الدورة كان يمشي قدامي و بعد خطف الدورة	خْطَفْ الدُّورَة خْطَفْ الدُّورَة خْطَفْ الدُّورَة كَانْ يِمْشِي قُدَّامِي وْ بَعْدْ خْطَفْ الدُّورَة كَانْ يِمْشِي قُدَّامِي وْ بَعْدْ خْطَفْ الدُّورَة
21505	wav/21505.wav	44100	SP1	9.75575963718821	مود دو في مود دو في مود دو في كل واحد و عندو المود دو في متاعو كل واحد و عندو المود دو في متاعو	مُودْ دُو فِي مُودْ دُو فِي مُودْ دُو فِي كُلْ وَاحِدْ عَنْدُو الْمُودْ دُو فِي مْتَاعُو كُلْ وَاحِدْ عَنْدُو الْمُودْ دُو فِي مْتَاعُو
18624	wav/18624.wav	44100	SP1	12.3911337868481	كابيتان دو باتو كابيتان دو باتو كابيتان دو باتو الكابيتان دو باتو قرر بش يرسي السفينة الكابيتان دو باتو قرر بش يرسي السفينة	كَابِيتَانْ دُو بَاتُو كَابِيتَانْ دُو بَاتُو كَابِيتَانْ دُو بَاتُو الْكَابِيتَانْ دُو بَاتُو قَرِّرْ بَشْ يْرَسِّي السَّفِينَة الْكَابِيتَانْ دُو بَاتُو قَرِّرْ بَشْ يْرَسِّي السَّفِينَة
20278	wav/20278.wav	44100	SP1	7.98417233560091	ميليو ميليو ميليو يلعب ميليو دو تيران يلعب ميليو دو تيران	مِيلْيُو مِيلْيُو مِيلْيُو يَلْعِبْ مِيلْيُو دُو تِيرَانْ يَلْعِبْ مِيلْيُو دُو تِيرَانْ
18380	wav/18380.wav	44100	SP1	11.2195011337868	موافق سون بور سون موافق سون بور سون موافق سون بور سون انا موافق على الحكاية سون بور سون انا موافق على الحكاية سون بور سون	مْوَافِقْ سُونْ بُورْ سُونْ مْوَافِقْ سُونْ بُورْ سُونْ مْوَافِقْ سُونْ بُورْ سُونْ أَنَا مْوَافِقْ عَ لِحْكَايَة سُونْ بُورْ سُونْ أَنَا مْوَافِقْ عَ لِحْكَايَة سُونْ بُورْ سُونْ
